02,linear (generative process),step (inference)    ,1,1,message identification,0.270000
02,linear (generative process),step (inference)    ,1,2,event detection,0.792121
02,linear (generative process),step (inference)    ,1,2,message identification,0.259000
02,linear (generative process),step (inference)    ,1,3,event detection,0.784444
02,linear (generative process),step (inference)    ,1,3,message identification,0.265000
02,linear (generative process),step (inference)    ,2,1,event detection,0.776162
02,linear (generative process),step (inference)    ,2,1,message identification,0.286000
02,linear (generative process),step (inference)    ,2,2,event detection,0.803232
02,linear (generative process),step (inference)    ,2,2,message identification,0.293000
02,linear (generative process),step (inference)    ,2,3,event detection,0.801414
02,linear (generative process),step (inference)    ,2,3,message identification,0.303000
02,linear (generative process),step (inference)    ,3,1,event detection,0.753131
02,linear (generative process),step (inference)    ,3,1,message identification,0.275000
02,linear (generative process),step (inference)    ,3,2,event detection,0.784242
02,linear (generative process),step (inference)    ,3,2,message identification,0.288000
02,linear (generative process),step (inference)    ,3,3,event detection,0.778990
02,linear (generative process),step (inference)    ,3,3,message identification,0.278000
02,linear (generative process),step (inference)    ,4,1,event detection,0.671919
02,linear (generative process),step (inference)    ,4,1,message identification,0.205000
02,linear (generative process),step (inference)    ,4,2,event detection,0.689697
02,linear (generative process),step (inference)    ,4,2,message identification,0.216000
02,linear (generative process),step (inference)    ,4,3,event detection,0.683030
02,linear (generative process),step (inference)    ,4,3,message identification,0.215000
02,linear (generative process),step (inference)    ,5,1,event detection,0.651111
02,linear (generative process),step (inference)    ,5,1,message identification,0.175000
02,linear (generative process),step (inference)    ,5,2,event detection,0.642828
02,linear (generative process),step (inference)    ,5,2,message identification,0.181000
02,linear (generative process),step (inference)    ,5,3,event detection,0.651919
02,linear (generative process),step (inference)    ,5,3,message identification,0.175000
02,exponential (generative process),linear (inference)    ,1,1,event detection,0.886061
02,exponential (generative process),linear (inference)    ,1,1,message identification,0.425000
02,exponential (generative process),linear (inference)    ,1,2,event detection,0.870303
02,exponential (generative process),linear (inference)    ,1,2,message identification,0.414000
02,exponential (generative process),linear (inference)    ,1,3,event detection,0.881616
02,exponential (generative process),linear (inference)    ,1,3,message identification,0.431000
02,exponential (generative process),linear (inference)    ,2,1,event detection,0.894545
02,exponential (generative process),linear (inference)    ,2,1,message identification,0.456000
02,exponential (generative process),linear (inference)    ,2,2,event detection,0.847071
02,exponential (generative process),linear (inference)    ,2,2,message identification,0.401000
02,exponential (generative process),linear (inference)    ,2,3,event detection,0.895758
02,exponential (generative process),linear (inference)    ,2,3,message identification,0.439000
02,exponential (generative process),linear (inference)    ,3,1,event detection,0.847071
02,exponential (generative process),linear (inference)    ,3,1,message identification,0.396000
